,Brand,Result
844,Samsung, fine perfectly work working
845,Samsung, phone call use nokia
846,Samsung, samsung galaxy satisfying smaller
847,Samsung, charger cord later charging
848,Samsung, sim dual slot card
849,Samsung, phone call use nokia
850,Samsung, truely neat amazing incredible
851,Samsung, phone call use nokia
852,Samsung, phone call use nokia
853,Nokia, good fone oh clean
854,Samsung, thanks thank product item
855,Samsung, phone call use nokia
856,Samsung, phone call use nokia
857,Samsung, battery life hr lasted
858,Nokia, excellent ver ad en
859,Samsung, havnt perfect wife mark
860,Nokia, glitch like minor annoying
861,Samsung, phone call use nokia
862,Samsung, phone call use nokia
863,Samsung, phone call use nokia
864,Samsung, phone call use nokia
865,Samsung, phone call use nokia
866,Samsung, headset seal unexpected headphone
867,Samsung, small pocket fit size
868,Samsung, well roll work case
869,Samsung, gs g g iphone
870,Samsung, slow oncethen hanged restartit
871,Samsung, size big absolutely reeeeeally
872,Samsung, excellent excelent prompt five
873,Samsung, placing expected appearance received
874,Samsung, size big absolutely reeeeeally
875,Samsung, great friend  
876,Samsung, small pocket fit size
877,Nokia, nice cool hershey lovely
878,Samsung, phone call use nokia
879,Samsung, price sorry kid great
880,Nokia, excellent ver ad en
881,Samsung, phone call use nokia
882,Nokia, ok okay aok guess
883,Nokia, cellphone celphone practice cell
884,Nokia, love newborn bold baby
885,Samsung, kudos description newtome cane
886,Samsung, phone call use nokia
887,Nokia, nice cool hershey lovely
888,Samsung, phone call use nokia
889,Samsung, senior elderly grown isnt
890,Samsung, love sonand jut movil
891,Samsung, phone call use nokia
892,Samsung, phone call use nokia
893,Samsung, phone call use nokia
894,Samsung, refurbished shame fool looked
895,Samsung, data year planthe husband
896,Samsung, phone call use nokia
897,Samsung, phone call use nokia
898,Samsung, basic capacityi voice audibility
899,Samsung, phone call use nokia
900,Samsung, camera front solution picture
901,Samsung, unlock locked code unlocked
902,Samsung, phone call use nokia
903,Samsung, unlock locked code unlocked
904,Samsung, recommended punctual responsible 
905,Apple, product excellent responsable great
906,Samsung, hear volume dialling structure
907,Samsung, shipping fast shipped shipment
908,Samsung, phone call use nokia
909,Samsung, battery life hr lasted
910,Samsung, phone call use nokia
911,Samsung, venezuela briceo movistar digitel
912,Samsung, packaging packed bounce bubble
913,Samsung, basic simple young useful
914,Nokia, product thankfully good ok
915,Samsung, good vey wanted hold
916,Samsung, unlock locked code unlocked
917,Samsung, country overseas state traveling
918,Samsung, phone call use nokia
919,Samsung, phone call use nokia
920,Samsung, advertized strongly stock forward
921,Samsung, refurbished shame fool looked
922,Samsung, data year planthe husband
923,Samsung, phone call use nokia
924,Samsung, phone call use nokia
925,Samsung, whistle bell chock laundry
926,Samsung, quailty term movistar itvery
927,Samsung, phone call use nokia
928,Samsung, phone call use nokia
929,Samsung, brand new happywith wrap
930,Samsung, phone call use nokia
931,Samsung, phone call use nokia
932,Samsung, packaging packed bounce bubble
933,Samsung, phone call use nokia
934,Samsung, message receive send help
935,Samsung, phone call use nokia
936,Samsung, gran  camera im
937,Samsung, phone call use nokia
938,Samsung, ross broken broke disatisfied
939,Samsung, access proxy personal name
940,Nokia, good fone oh clean
941,Samsung, basic simple young useful
942,Samsung, phone call use nokia
943,Samsung, phone call use nokia
944,Samsung, phone call use nokia
945,Samsung, phone call use nokia
946,Samsung, de el la que
947,Samsung, phone call use nokia
948,Samsung, phone call use nokia
949,Samsung, phone call use nokia
950,Samsung, phone call use nokia
951,Samsung, phone call use nokia
952,Samsung, ross broken broke disatisfied
953,Samsung, http youtubeibpuvjzkcfor unboxing youtubehivtplkqecoverall
954,Samsung, phone call use nokia
955,Samsung, shipping fast shipped shipment
956,Samsung, proxy personal name settings
957,Samsung, charge charged charging charger
958,Samsung, water waterproof proof dropped
959,Samsung, scratch condition scratched dent
960,Samsung, phone call use nokia
961,Samsung, phone call use nokia
962,Samsung, college student school tough
963,Samsung, phone call use nokia
964,Samsung, phone call use nokia
965,Nokia, good vey wanted hold
966,Samsung, phone call use nokia
967,Nokia, love newborn baby best
968,Samsung, http youtubeibpuvjzkcfor unboxing youtubehivtplkqecoverall
969,Nokia, work great amazing look
970,Samsung, ok its instruction good
971,Samsung, phone call use nokia
972,Samsung, pity drawback e phonetextemail
973,Nokia, nice cool hershey lovely
974,Samsung, phone call use nokia
975,Samsung, signal nearperfect gmate contry
976,Samsung, phone call use nokia
977,Samsung, freezing stall progress discripted
978,Samsung, samsung galaxy satisfying smaller
979,Samsung, problem complaint godblessxoxo adi
980,Samsung, phone call use nokia
981,Samsung, phone call use nokia
982,Samsung, phone call use nokia
983,Samsung, phone call use nokia
984,Samsung, phone call use nokia
985,Samsung, venezuela briceo movistar digitel
986,Samsung, stoled ihad new happy
987,Samsung, resolved sincere threeyear doupdate
988,Samsung, phone call use nokia
989,Samsung, phone call use nokia
990,Samsung, scratch condition scratched dent
991,Samsung, charger cord later charging
992,Samsung, reception wired googling 
993,Samsung, ross broken broke disatisfied
994,Samsung, phone call use nokia
995,Samsung, wife gift finland germany
996,Samsung, glitch like minor annoying
997,Samsung, happy alias enjoyed dougther
998,Samsung, phone call use nokia
999,Samsung, verizon cdma plzz waste
1000,Samsung, glitch like minor annoying
1001,Samsung, happy alias enjoyed dougther
1002,Samsung, keyboard pad key embracement
1003,Samsung, verizon cdma plzz waste
1004,Samsung, phone call use nokia
1005,Nokia, excellent ver ad en
1006,Samsung, phone call use nokia
1007,Samsung, phone call use nokia
1008,Nokia, good fone oh clean
1009,Samsung, window microsoft  lumia
1010,Samsung, samsung warranty repair scracthes
1011,Nokia, love light expected 
1012,Samsung, window microsoft  lumia
1013,Samsung, window microsoft  lumia
1014,Samsung, phone call use nokia
1015,Samsung, complain extends estate gs
1016,Samsung, dropped drop mths discounted
1017,Samsung, phone call use nokia
1018,Samsung, phone call use nokia
1019,Samsung, phone call use nokia
1020,Samsung, price cheaper devicei wayyyy
1021,Samsung, advertized strongly stock forward
1022,Samsung, phone call use nokia
1023,Samsung, window microsoft  lumia
1024,Samsung, phone call use nokia
1025,Samsung, product excellent seller price
1026,Samsung, camera front solution picture
1027,Nokia, good vey wanted hold
1028,Samsung, phone call use nokia
1029,Samsung, phone call use nokia
1030,Samsung, phone call use nokia
1031,Samsung, window microsoft  lumia
1032,Samsung, window microsoft  lumia
1033,Samsung, phone call use nokia
1034,Samsung, phone call use nokia
1035,Samsung, phone call use nokia
1036,Samsung, like thats espect yes
1037,Samsung, service cencillo nicer described
1038,Samsung, window microsoft  lumia
1039,Samsung, work great amazing look
1040,Samsung, price sorry kid great
1041,Samsung, window microsoft  lumia
1042,Samsung, glitch like minor annoying
1043,Samsung, phone call use nokia
1044,Samsung, workes easy score techy
1045,Samsung, phone call use nokia
1046,Samsung, window microsoft  lumia
1047,Samsung, window microsoft  lumia
1048,Samsung, cracked recibio se wasis
1049,Samsung, condition arrived packaged incomplete
1050,Nokia, great lot amazing easy
1051,Samsung, thanks thank luck ty
1052,Samsung, mishap  recommended recommend
1053,Samsung, window microsoft  lumia
1054,Samsung, phone call use nokia
1055,Samsung, described exactly thank expediting
1056,Samsung, freeze freezing texter slow
1057,Samsung, water waterproof proof dropped
1058,Samsung, phone call use nokia
1059,Samsung, water waterproof proof dropped
1060,Samsung, senior elderly grown isnt
1061,Samsung, water waterproof proof dropped
1062,Samsung, cellphone celphone practice cell
1063,Samsung, water waterproof proof dropped
1064,Samsung, manufactured hear speaker ear
1065,Samsung, phone call use nokia
1066,Samsung, message receive send help
1067,Samsung, lte band g supported
1068,Samsung, english spanish language philippine
1069,Samsung, message receive send help
1070,Samsung, phone call use nokia
1071,Samsung, apple told amazon girlfriend
1072,Samsung, phone call use nokia
1073,Samsung, message receive send help
1074,Samsung, phone call use nokia
1075,Samsung, phone call use nokia
1076,Samsung, scratch condition scratched dent
1077,Samsung, whistle bell chock laundry
1078,Samsung, small pocket fit size
1079,Samsung, phone call use nokia
1080,Samsung, water waterproof proof dropped
1081,Samsung, water waterproof proof dropped
1082,Samsung, water waterproof proof dropped
1083,Samsung, water waterproof proof dropped
1084,Samsung, water waterproof proof dropped
1085,Samsung, phone call use nokia
1086,Samsung, camera front solution picture
1087,Samsung, english spanish language philippine
1088,Samsung, country overseas state traveling
1089,Samsung, phone call use nokia
1090,Samsung, english spanish language philippine
1091,Samsung, water waterproof proof dropped
1092,Samsung, mom dad son father
1093,Samsung, phone call use nokia
1094,Samsung, headset seal unexpected headphone
1095,Samsung, de el la que
1096,Samsung, phone call use nokia
1097,Samsung, water waterproof proof dropped
1098,Samsung, pro resolutioncons tsummary investing
1099,Samsung, phone call use nokia
1100,Samsung, water waterproof proof dropped
1101,Samsung, phone call use nokia
1102,Samsung, rica costa brazil unlock
1103,Samsung, phone call use nokia
1104,Samsung, seller warehouse didnt accessory
1105,Samsung, phone call use nokia
1106,Samsung, camera iphoneaidcom rare front
1107,Samsung, phone call use nokia
1108,Samsung, english spanish language philippine
1109,Samsung, manufactured hear speaker ear
1110,Samsung, water waterproof proof dropped
1111,Samsung, water waterproof proof dropped
1112,Samsung, phone call use nokia
1113,Samsung, water waterproof proof dropped
1114,Samsung, awesome thanks seller shipping
1115,Samsung, happened month fineif quieter
1116,Samsung, adapter adaptor european america
1117,Samsung, water waterproof proof dropped
1118,Samsung, suck fw upscaled nicethe
1119,Samsung, phone call use nokia
1120,Samsung, country overseas state traveling
1121,Samsung, water waterproof proof dropped
1122,Samsung, phone call use nokia
1123,Samsung, workingi addit trashed conditionit
1124,Samsung, fone bueno good muy
1125,Samsung, wife gift finland germany
1126,Samsung, loved liked exceeded wet
1127,Samsung, menubut production qwertykeyboardsimple goodlooking
1128,Samsung, phone call use nokia
1129,Samsung, phone call use nokia
1130,Samsung, phone call use nokia
1131,Samsung, phone call use nokia
1132,Samsung, phone call use nokia
1133,Samsung, message receive send help
1134,Samsung, phone call use nokia
1135,Samsung, samsung warranty repair scracthes
1136,Samsung, bugging purse broadband door
1137,Samsung, phone call use nokia
1138,Samsung, phone call use nokia
1139,Samsung, delivered verizonupdated guessing obvious
1140,Samsung, phone call use nokia
1141,Samsung, texting hold inspire wound
1142,Samsung, displayless displaying lour goodpoor
1143,Samsung, phone call use nokia
1144,Samsung, phone call use nokia
1145,Samsung, proxy personal setting name
1146,Samsung, message receive send help
1147,Samsung, phone call use nokia
1148,Samsung, water waterproof proof dropped
1149,Samsung, proxy personal name settings
1150,Samsung, phone call use nokia
1151,Samsung, seller warehouse didnt accessory
1152,Samsung, message receive send help
1153,Samsung, english spanish language philippine
1154,Samsung, phone call use nokia
1155,Nokia, good fone oh clean
1156,Apple, product excellent responsable great
1157,Samsung, still spiker useful working
1158,Samsung, water waterproof proof dropped
1159,Samsung, phone call use nokia
1160,Samsung, satisfied thisproduct completely satisfying
1161,Samsung, water waterproof proof dropped
1162,Samsung, water waterproof proof dropped
1163,Samsung, phone call use nokia
1164,Samsung, water waterproof proof dropped
1165,Samsung, senior elderly grown isnt
1166,Samsung, water waterproof proof dropped
1167,Samsung, water waterproof proof dropped
1168,Samsung, water waterproof proof dropped
1169,Samsung, manufactured hear speaker ear
